algo,reward,seed,flow,cycle_num,total_queue
ppo,queue-AE-32d,s123,low,11,1.91
ppo,queue-AE-32d,s123,low,12,1.51
ppo,queue-AE-32d,s123,low,13,1.09
ppo,queue-AE-32d,s123,low,14,1.89
ppo,queue-AE-32d,s123,low,15,1.71
ppo,queue-AE-32d,s123,low,16,2.16
ppo,queue-AE-32d,s123,low,17,1.64
ppo,queue-AE-32d,s123,low,18,2.13
ppo,queue-AE-32d,s123,low,19,1.36
ppo,queue-AE-32d,s123,low,20,2.24
ppo,queue-AE-32d,s123,low,21,1.38
ppo,queue-AE-32d,s123,low,22,1.07
ppo,queue-AE-32d,s123,low,23,1.42
ppo,queue-AE-32d,s123,low,24,1.47
ppo,queue-AE-32d,s123,low,25,2.04
ppo,queue-AE-32d,s123,low,26,1.96
ppo,queue-AE-32d,s123,low,27,2.02
ppo,queue-AE-32d,s123,low,28,1.67
ppo,queue-AE-32d,s123,low,29,2.02
ppo,queue-AE-32d,s123,low,30,2.56
ppo,queue-AE-32d,s123,low,31,1.22
ppo,queue-AE-32d,s123,low,32,1.53
ppo,queue-AE-32d,s123,low,33,1.2
ppo,queue-AE-32d,s123,low,34,1.96
ppo,queue-AE-32d,s123,low,35,1.58
ppo,queue-AE-32d,s123,low,36,1.71
ppo,queue-AE-32d,s123,low,37,1.8
ppo,queue-AE-32d,s123,low,38,1.53
ppo,queue-AE-32d,s123,low,39,1.29
ppo,queue-AE-32d,s123,low,40,1.82
ppo,queue-AE-32d,s123,low,41,1.62
ppo,queue-AE-32d,s123,low,42,2.02
ppo,queue-AE-32d,s123,low,43,2.02
ppo,queue-AE-32d,s123,low,44,2.64
ppo,queue-AE-32d,s123,low,45,1.6
ppo,queue-AE-32d,s123,medium,1,2.93
ppo,queue-AE-32d,s123,medium,2,3.42
ppo,queue-AE-32d,s123,medium,3,2.93
ppo,queue-AE-32d,s123,medium,4,3.2
ppo,queue-AE-32d,s123,medium,5,2.87
ppo,queue-AE-32d,s123,medium,6,3.13
ppo,queue-AE-32d,s123,medium,7,3.58
ppo,queue-AE-32d,s123,medium,8,3.76
ppo,queue-AE-32d,s123,medium,9,3.24
ppo,queue-AE-32d,s123,medium,10,2.22
ppo,queue-AE-32d,s123,medium,11,3.64
ppo,queue-AE-32d,s123,medium,12,3.42
ppo,queue-AE-32d,s123,medium,13,2.62
ppo,queue-AE-32d,s123,medium,14,3.87
ppo,queue-AE-32d,s123,medium,15,3.09
ppo,queue-AE-32d,s123,medium,16,3.04
ppo,queue-AE-32d,s123,medium,17,3.11
ppo,queue-AE-32d,s123,medium,18,3.02
ppo,queue-AE-32d,s123,medium,19,3.0
ppo,queue-AE-32d,s123,medium,20,4.11
ppo,queue-AE-32d,s123,medium,21,2.2
ppo,queue-AE-32d,s123,medium,22,3.49
ppo,queue-AE-32d,s123,medium,23,2.6
ppo,queue-AE-32d,s123,medium,24,3.31
ppo,queue-AE-32d,s123,medium,25,3.4
ppo,queue-AE-32d,s123,medium,26,4.33
ppo,queue-AE-32d,s123,medium,27,3.51
ppo,queue-AE-32d,s123,medium,28,2.89
ppo,queue-AE-32d,s123,medium,29,3.11
ppo,queue-AE-32d,s123,medium,30,3.11
ppo,queue-AE-32d,s123,medium,31,3.6
ppo,queue-AE-32d,s123,medium,32,3.07
ppo,queue-AE-32d,s123,medium,33,3.4
ppo,queue-AE-32d,s123,medium,34,2.24
ppo,queue-AE-32d,s123,medium,35,2.33
ppo,queue-AE-32d,s123,medium,36,2.56
ppo,queue-AE-32d,s123,medium,37,1.91
ppo,queue-AE-32d,s123,medium,38,3.6
ppo,queue-AE-32d,s123,medium,39,1.91
ppo,queue-AE-32d,s123,medium,40,3.2
ppo,queue-AE-32d,s123,medium,41,2.98
ppo,queue-AE-32d,s123,medium,42,3.38
ppo,queue-AE-32d,s123,medium,43,3.62
ppo,queue-AE-32d,s123,medium,44,4.56
ppo,queue-AE-32d,s123,medium,45,3.3
ppo,queue-AE-32d,s123,high,1,5.93
ppo,queue-AE-32d,s123,high,2,7.58
ppo,queue-AE-32d,s123,high,3,8.56
ppo,queue-AE-32d,s123,high,4,7.62
ppo,queue-AE-32d,s123,high,5,11.16
ppo,queue-AE-32d,s123,high,6,11.07
ppo,queue-AE-32d,s123,high,7,11.36
ppo,queue-AE-32d,s123,high,8,11.98
ppo,queue-AE-32d,s123,high,9,10.76
ppo,queue-AE-32d,s123,high,10,9.2
ppo,queue-AE-32d,s123,high,11,11.6
ppo,queue-AE-32d,s123,high,12,8.31
ppo,queue-AE-32d,s123,high,13,10.56
ppo,queue-AE-32d,s123,high,14,8.2
ppo,queue-AE-32d,s123,high,15,9.58
ppo,queue-AE-32d,s123,high,16,10.87
ppo,queue-AE-32d,s123,high,17,10.4
ppo,queue-AE-32d,s123,high,18,7.64
ppo,queue-AE-32d,s123,high,19,8.36
ppo,queue-AE-32d,s123,high,20,9.29
ppo,queue-AE-32d,s123,high,21,9.49
ppo,queue-AE-32d,s123,high,22,10.73
ppo,queue-AE-32d,s123,high,23,9.09
ppo,queue-AE-32d,s123,high,24,9.76
ppo,queue-AE-32d,s123,high,25,9.4
ppo,queue-AE-32d,s123,high,26,9.49
ppo,queue-AE-32d,s123,high,27,9.87
ppo,queue-AE-32d,s123,high,28,8.36
ppo,queue-AE-32d,s123,high,29,9.87
ppo,queue-AE-32d,s123,high,30,7.02
ppo,queue-AE-32d,s123,high,31,7.73
ppo,queue-AE-32d,s123,high,32,8.22
ppo,queue-AE-32d,s123,high,33,9.36
ppo,queue-AE-32d,s123,high,34,9.71
ppo,queue-AE-32d,s123,high,35,7.8
ppo,queue-AE-32d,s123,high,36,11.09
ppo,queue-AE-32d,s123,high,37,8.31
ppo,queue-AE-32d,s123,high,38,8.53
ppo,queue-AE-32d,s123,high,39,8.36
ppo,queue-AE-32d,s123,high,40,8.49
ppo,queue-AE-32d,s123,high,41,8.11
ppo,queue-AE-32d,s123,high,42,10.16
ppo,queue-AE-32d,s123,high,43,10.13
ppo,queue-AE-32d,s123,high,44,11.56
ppo,queue-AE-32d,s123,high,45,11.3
ppo,queue-AE-32d,s42,low,1,1.76
ppo,queue-AE-32d,s42,low,2,2.16
ppo,queue-AE-32d,s42,low,3,1.73
ppo,queue-AE-32d,s42,low,4,3.64
ppo,queue-AE-32d,s42,low,5,2.18
ppo,queue-AE-32d,s42,low,6,2.53
ppo,queue-AE-32d,s42,low,7,2.73
ppo,queue-AE-32d,s42,low,8,2.07
ppo,queue-AE-32d,s42,low,9,2.84
ppo,queue-AE-32d,s42,low,10,3.42
ppo,queue-AE-32d,s42,low,11,2.44
ppo,queue-AE-32d,s42,low,12,2.22
ppo,queue-AE-32d,s42,low,13,2.58
ppo,queue-AE-32d,s42,low,14,2.89
ppo,queue-AE-32d,s42,low,15,2.91
ppo,queue-AE-32d,s42,low,16,3.58
ppo,queue-AE-32d,s42,low,17,2.02
ppo,queue-AE-32d,s42,low,18,2.6
ppo,queue-AE-32d,s42,low,19,3.11
ppo,queue-AE-32d,s42,low,20,2.36
ppo,queue-AE-32d,s42,low,21,3.38
ppo,queue-AE-32d,s42,low,22,1.87
ppo,queue-AE-32d,s42,low,23,2.07
ppo,queue-AE-32d,s42,low,24,3.89
ppo,queue-AE-32d,s42,low,25,2.11
ppo,queue-AE-32d,s42,low,26,2.38
ppo,queue-AE-32d,s42,low,27,2.36
ppo,queue-AE-32d,s42,low,28,3.29
ppo,queue-AE-32d,s42,low,29,2.89
ppo,queue-AE-32d,s42,low,30,2.58
ppo,queue-AE-32d,s42,low,31,2.93
ppo,queue-AE-32d,s42,low,32,2.4
ppo,queue-AE-32d,s42,low,33,1.84
ppo,queue-AE-32d,s42,low,34,3.49
ppo,queue-AE-32d,s42,low,35,3.27
ppo,queue-AE-32d,s42,low,36,2.33
ppo,queue-AE-32d,s42,low,37,2.33
ppo,queue-AE-32d,s42,low,38,2.6
ppo,queue-AE-32d,s42,low,39,3.38
ppo,queue-AE-32d,s42,low,40,1.47
ppo,queue-AE-32d,s42,low,41,2.33
ppo,queue-AE-32d,s42,low,42,2.87
ppo,queue-AE-32d,s42,low,43,2.47
ppo,queue-AE-32d,s42,low,44,3.8
ppo,queue-AE-32d,s42,low,45,3.4
ppo,queue-AE-32d,s42,medium,1,2.8
ppo,queue-AE-32d,s42,medium,2,4.98
ppo,queue-AE-32d,s42,medium,3,5.58
ppo,queue-AE-32d,s42,medium,4,4.96
ppo,queue-AE-32d,s42,medium,5,4.53
ppo,queue-AE-32d,s42,medium,6,5.69
ppo,queue-AE-32d,s42,medium,7,6.42
ppo,queue-AE-32d,s42,medium,8,6.87
ppo,queue-AE-32d,s42,medium,9,5.2
ppo,queue-AE-32d,s42,medium,10,3.24
ppo,queue-AE-32d,s42,medium,11,5.38
ppo,queue-AE-32d,s42,medium,12,4.84
ppo,queue-AE-32d,s42,medium,13,4.42
ppo,queue-AE-32d,s42,medium,14,4.91
ppo,queue-AE-32d,s42,medium,15,4.69
ppo,queue-AE-32d,s42,medium,16,5.04
ppo,queue-AE-32d,s42,medium,17,4.67
ppo,queue-AE-32d,s42,medium,18,4.36
ppo,queue-AE-32d,s42,medium,19,4.47
ppo,queue-AE-32d,s42,medium,20,5.89
ppo,queue-AE-32d,s42,medium,21,4.47
ppo,queue-AE-32d,s42,medium,22,4.07
ppo,queue-AE-32d,s42,medium,23,4.98
ppo,queue-AE-32d,s42,medium,24,4.58
ppo,queue-AE-32d,s42,medium,25,6.13
ppo,queue-AE-32d,s42,medium,26,6.22
ppo,queue-AE-32d,s42,medium,27,5.04
ppo,queue-AE-32d,s42,medium,28,6.96
ppo,queue-AE-32d,s42,medium,29,6.07
ppo,queue-AE-32d,s42,medium,30,6.33
ppo,queue-AE-32d,s42,medium,31,7.0
ppo,queue-AE-32d,s42,medium,32,5.13
ppo,queue-AE-32d,s42,medium,33,6.47
ppo,queue-AE-32d,s42,medium,34,7.22
ppo,queue-AE-32d,s42,medium,35,4.87
ppo,queue-AE-32d,s42,medium,36,5.18
ppo,queue-AE-32d,s42,medium,37,3.27
ppo,queue-AE-32d,s42,medium,38,5.27
ppo,queue-AE-32d,s42,medium,39,5.93
ppo,queue-AE-32d,s42,medium,40,5.09
ppo,queue-AE-32d,s42,medium,41,4.33
ppo,queue-AE-32d,s42,medium,42,4.33
ppo,queue-AE-32d,s42,medium,43,5.33
ppo,queue-AE-32d,s42,medium,44,6.09
ppo,queue-AE-32d,s42,medium,45,3.8
ppo,queue-AE-32d,s777,low,1,1.67
ppo,queue-AE-32d,s777,low,2,1.13
ppo,queue-AE-32d,s777,low,3,1.16
ppo,queue-AE-32d,s777,low,4,1.6
ppo,queue-AE-32d,s777,low,5,1.4
ppo,queue-AE-32d,s777,low,6,1.49
ppo,queue-AE-32d,s777,low,7,2.42
ppo,queue-AE-32d,s777,low,8,1.93
ppo,queue-AE-32d,s777,low,9,1.69
ppo,queue-AE-32d,s777,low,10,2.13
ppo,queue-AE-32d,s777,low,11,1.56
ppo,queue-AE-32d,s777,low,12,1.02
ppo,queue-AE-32d,s777,low,13,1.8
ppo,queue-AE-32d,s777,low,14,2.33
ppo,queue-AE-32d,s777,low,15,2.16
ppo,queue-AE-32d,s777,low,16,2.42
ppo,queue-AE-32d,s777,low,17,1.69
ppo,queue-AE-32d,s777,low,18,1.42
ppo,queue-AE-32d,s777,low,19,1.71
ppo,queue-AE-32d,s777,low,20,1.89
ppo,queue-AE-32d,s777,low,21,1.82
ppo,queue-AE-32d,s777,low,22,1.82
ppo,queue-AE-32d,s777,low,23,1.4
ppo,queue-AE-32d,s777,low,24,1.49
ppo,queue-AE-32d,s777,low,25,1.62
ppo,queue-AE-32d,s777,low,26,1.49
ppo,queue-AE-32d,s777,low,27,1.42
ppo,queue-AE-32d,s777,low,28,2.71
ppo,queue-AE-32d,s777,low,29,2.07
ppo,queue-AE-32d,s777,low,30,1.89
ppo,queue-AE-32d,s777,low,31,1.76
ppo,queue-AE-32d,s777,low,32,1.22
ppo,queue-AE-32d,s777,low,33,2.16
ppo,queue-AE-32d,s777,low,34,1.93
ppo,queue-AE-32d,s777,low,35,1.51
ppo,queue-AE-32d,s777,low,36,1.69
ppo,queue-AE-32d,s777,low,37,1.73
ppo,queue-AE-32d,s777,low,38,1.6
ppo,queue-AE-32d,s777,low,39,1.6
ppo,queue-AE-32d,s777,low,40,1.29
ppo,queue-AE-32d,s777,low,41,1.49
ppo,queue-AE-32d,s777,low,42,1.84
ppo,queue-AE-32d,s777,low,43,1.87
ppo,queue-AE-32d,s777,low,44,1.56
ppo,queue-AE-32d,s777,low,45,1.5
ppo,queue-AE-32d,s777,medium,1,2.53
ppo,queue-AE-32d,s777,medium,2,2.98
ppo,queue-AE-32d,s777,medium,3,2.76
ppo,queue-AE-32d,s777,medium,4,3.33
ppo,queue-AE-32d,s777,medium,5,2.69
ppo,queue-AE-32d,s777,medium,6,3.49
ppo,queue-AE-32d,s777,medium,7,3.24
ppo,queue-AE-32d,s777,medium,8,3.24
ppo,queue-AE-32d,s777,medium,9,3.24
ppo,queue-AE-32d,s777,medium,10,2.84
ppo,queue-AE-32d,s777,medium,11,3.18
ppo,queue-AE-32d,s777,medium,12,3.0
ppo,queue-AE-32d,s777,medium,13,3.47
ppo,queue-AE-32d,s777,medium,14,3.11
ppo,queue-AE-32d,s777,medium,15,2.82
ppo,queue-AE-32d,s777,medium,16,2.64
ppo,queue-AE-32d,s777,medium,17,3.42
ppo,queue-AE-32d,s777,medium,18,2.93
ppo,queue-AE-32d,s777,medium,19,2.29
ppo,queue-AE-32d,s777,medium,20,2.96
ppo,queue-AE-32d,s777,medium,21,2.13
ppo,queue-AE-32d,s777,medium,22,3.91
ppo,queue-AE-32d,s777,medium,23,2.29
ppo,queue-AE-32d,s777,medium,24,1.93
ppo,queue-AE-32d,s777,medium,25,3.47
ppo,queue-AE-32d,s777,medium,26,3.47
ppo,queue-AE-32d,s777,medium,27,3.04
ppo,queue-AE-32d,s777,medium,28,3.44
ppo,queue-AE-32d,s777,medium,29,2.82
ppo,queue-AE-32d,s777,medium,30,2.73
ppo,queue-AE-32d,s777,medium,31,3.87
ppo,queue-AE-32d,s777,medium,32,3.6
ppo,queue-AE-32d,s777,medium,33,2.76
ppo,queue-AE-32d,s777,medium,34,2.31
ppo,queue-AE-32d,s777,medium,35,3.33
ppo,queue-AE-32d,s777,medium,36,4.09
ppo,queue-AE-32d,s777,medium,37,2.87
ppo,queue-AE-32d,s777,medium,38,2.47
ppo,queue-AE-32d,s777,medium,39,2.84
ppo,queue-AE-32d,s777,medium,40,3.02
ppo,queue-AE-32d,s777,medium,41,3.18
ppo,queue-AE-32d,s777,medium,42,3.0
ppo,queue-AE-32d,s777,medium,43,3.18
ppo,queue-AE-32d,s777,medium,44,4.2
ppo,queue-AE-32d,s777,medium,45,2.9
ppo,queue-AE-32d,s777,high,1,5.51
ppo,queue-AE-32d,s777,high,2,8.31
ppo,queue-AE-32d,s777,high,3,8.33
ppo,queue-AE-32d,s777,high,4,7.58
ppo,queue-AE-32d,s777,high,5,9.18
ppo,queue-AE-32d,s777,high,6,8.42
ppo,queue-AE-32d,s777,high,7,10.76
ppo,queue-AE-32d,s777,high,8,13.87
ppo,queue-AE-32d,s777,high,9,11.44
ppo,queue-AE-32d,s777,high,10,10.24
ppo,queue-AE-32d,s777,high,11,9.82
ppo,queue-AE-32d,s777,high,12,9.78
ppo,queue-AE-32d,s777,high,13,10.93
ppo,queue-AE-32d,s777,high,14,10.09
ppo,queue-AE-32d,s777,high,15,8.53
ppo,queue-AE-32d,s777,high,16,9.69
ppo,queue-AE-32d,s777,high,17,10.47
ppo,queue-AE-32d,s777,high,18,8.87
ppo,queue-AE-32d,s777,high,19,8.38
ppo,queue-AE-32d,s777,high,20,8.96
ppo,queue-AE-32d,s777,high,21,9.42
ppo,queue-AE-32d,s777,high,22,10.0
ppo,queue-AE-32d,s777,high,23,9.33
ppo,queue-AE-32d,s777,high,24,8.53
ppo,queue-AE-32d,s777,high,25,7.49
ppo,queue-AE-32d,s777,high,26,10.2
ppo,queue-AE-32d,s777,high,27,10.67
ppo,queue-AE-32d,s777,high,28,8.0
ppo,queue-AE-32d,s777,high,29,7.87
ppo,queue-AE-32d,s777,high,30,7.38
ppo,queue-AE-32d,s777,high,31,7.6
ppo,queue-AE-32d,s777,high,32,8.36
ppo,queue-AE-32d,s777,high,33,11.42
ppo,queue-AE-32d,s777,high,34,10.13
ppo,queue-AE-32d,s777,high,35,8.38
ppo,queue-AE-32d,s777,high,36,9.58
ppo,queue-AE-32d,s777,high,37,7.64
ppo,queue-AE-32d,s777,high,38,8.44
ppo,queue-AE-32d,s777,high,39,7.13
ppo,queue-AE-32d,s777,high,40,6.78
ppo,queue-AE-32d,s777,high,41,6.51
ppo,queue-AE-32d,s777,high,42,7.98
ppo,queue-AE-32d,s777,high,43,10.02
ppo,queue-AE-32d,s777,high,44,10.2
ppo,queue-AE-32d,s777,high,45,10.3
ppo,queue-AE-4d,s123,medium,1,2.67
ppo,queue-AE-4d,s123,medium,2,3.69
ppo,queue-AE-4d,s123,medium,3,2.91
ppo,queue-AE-4d,s123,medium,4,3.27
ppo,queue-AE-4d,s123,medium,5,2.71
ppo,queue-AE-4d,s123,medium,6,3.2
ppo,queue-AE-4d,s123,medium,7,3.02
ppo,queue-AE-4d,s123,medium,8,3.29
ppo,queue-AE-4d,s123,medium,9,4.78
ppo,queue-AE-4d,s123,medium,10,4.16
ppo,queue-AE-4d,s123,medium,11,3.11
ppo,queue-AE-4d,s123,medium,12,3.02
ppo,queue-AE-4d,s123,medium,13,3.76
ppo,queue-AE-4d,s123,medium,14,3.67
ppo,queue-AE-4d,s123,medium,15,4.27
ppo,queue-AE-4d,s123,medium,16,3.16
ppo,queue-AE-4d,s123,medium,17,3.0
ppo,queue-AE-4d,s123,medium,18,2.82
ppo,queue-AE-4d,s123,medium,19,3.04
ppo,queue-AE-4d,s123,medium,20,2.42
ppo,queue-AE-4d,s123,medium,21,2.93
ppo,queue-AE-4d,s123,medium,22,3.69
ppo,queue-AE-4d,s123,medium,23,3.04
ppo,queue-AE-4d,s123,medium,24,2.69
ppo,queue-AE-4d,s123,medium,25,3.07
ppo,queue-AE-4d,s123,medium,26,4.0
ppo,queue-AE-4d,s123,medium,27,2.18
ppo,queue-AE-4d,s123,medium,28,3.02
ppo,queue-AE-4d,s123,medium,29,3.67
ppo,queue-AE-4d,s123,medium,30,2.33
ppo,queue-AE-4d,s123,medium,31,3.62
ppo,queue-AE-4d,s123,medium,32,3.93
ppo,queue-AE-4d,s123,medium,33,3.02
ppo,queue-AE-4d,s123,medium,34,2.36
ppo,queue-AE-4d,s123,medium,35,4.13
ppo,queue-AE-4d,s123,medium,36,3.47
ppo,queue-AE-4d,s123,medium,37,2.49
ppo,queue-AE-4d,s123,medium,38,2.4
ppo,queue-AE-4d,s123,medium,39,3.44
ppo,queue-AE-4d,s123,medium,40,2.29
ppo,queue-AE-4d,s123,medium,41,3.49
ppo,queue-AE-4d,s123,medium,42,3.27
ppo,queue-AE-4d,s123,medium,43,2.93
ppo,queue-AE-4d,s123,medium,44,5.11
ppo,queue-AE-4d,s123,medium,45,4.1
ppo,queue-AE-4d,s123,high,1,5.73
ppo,queue-AE-4d,s123,high,2,9.38
ppo,queue-AE-4d,s123,high,3,10.62
ppo,queue-AE-4d,s123,high,4,8.04
ppo,queue-AE-4d,s123,high,5,13.42
ppo,queue-AE-4d,s123,high,6,14.8
ppo,queue-AE-4d,s123,high,7,17.64
ppo,queue-AE-4d,s123,high,8,20.53
ppo,queue-AE-4d,s123,high,9,23.82
ppo,queue-AE-4d,s123,high,10,24.8
ppo,queue-AE-4d,s123,high,11,20.82
ppo,queue-AE-4d,s123,high,12,26.73
ppo,queue-AE-4d,s123,high,13,24.51
ppo,queue-AE-4d,s123,high,14,25.71
ppo,queue-AE-4d,s123,high,15,27.47
ppo,queue-AE-4d,s123,high,16,29.47
ppo,queue-AE-4d,s123,high,17,28.96
ppo,queue-AE-4d,s123,high,18,28.33
ppo,queue-AE-4d,s123,high,19,27.24
ppo,queue-AE-4d,s123,high,20,24.27
ppo,queue-AE-4d,s123,high,21,27.84
ppo,queue-AE-4d,s123,high,22,27.93
ppo,queue-AE-4d,s123,high,23,26.73
ppo,queue-AE-4d,s123,high,24,30.2
ppo,queue-AE-4d,s123,high,25,28.64
ppo,queue-AE-4d,s123,high,26,30.6
ppo,queue-AE-4d,s123,high,27,36.31
ppo,queue-AE-4d,s123,high,28,35.56
ppo,queue-AE-4d,s123,high,29,32.53
ppo,queue-AE-4d,s123,high,30,29.6
ppo,queue-AE-4d,s123,high,31,30.6
ppo,queue-AE-4d,s123,high,32,28.38
ppo,queue-AE-4d,s123,high,33,29.6
ppo,queue-AE-4d,s123,high,34,26.13
ppo,queue-AE-4d,s123,high,35,27.49
ppo,queue-AE-4d,s123,high,36,29.22
ppo,queue-AE-4d,s123,high,37,28.62
ppo,queue-AE-4d,s123,high,38,35.73
ppo,queue-AE-4d,s123,high,39,31.11
ppo,queue-AE-4d,s123,high,40,27.91
ppo,queue-AE-4d,s123,high,41,25.31
ppo,queue-AE-4d,s123,high,42,23.62
ppo,queue-AE-4d,s123,high,43,23.42
ppo,queue-AE-4d,s123,high,44,25.16
ppo,queue-AE-4d,s123,high,45,27.9
ppo,queue-AE-4d,s123,low,1,1.09
ppo,queue-AE-4d,s123,low,2,1.44
ppo,queue-AE-4d,s123,low,3,1.22
ppo,queue-AE-4d,s123,low,4,1.27
ppo,queue-AE-4d,s123,low,5,1.58
ppo,queue-AE-4d,s123,low,6,1.49
ppo,queue-AE-4d,s123,low,7,2.04
ppo,queue-AE-4d,s123,low,8,1.2
ppo,queue-AE-4d,s123,low,9,2.18
ppo,queue-AE-4d,s123,low,10,1.56
ppo,queue-AE-4d,s123,low,11,1.51
ppo,queue-AE-4d,s123,low,12,1.82
ppo,queue-AE-4d,s123,low,13,1.47
ppo,queue-AE-4d,s123,low,14,2.18
ppo,queue-AE-4d,s123,low,15,1.71
ppo,queue-AE-4d,s123,low,16,1.8
ppo,queue-AE-4d,s123,low,17,1.18
ppo,queue-AE-4d,s123,low,18,1.84
ppo,queue-AE-4d,s123,low,19,2.13
ppo,queue-AE-4d,s123,low,20,2.0
ppo,queue-AE-4d,s123,low,21,1.6
ppo,queue-AE-4d,s123,low,22,1.73
ppo,queue-AE-4d,s123,low,23,1.87
ppo,queue-AE-4d,s123,low,24,1.78
ppo,queue-AE-4d,s123,low,25,1.38
ppo,queue-AE-4d,s123,low,26,1.69
ppo,queue-AE-4d,s123,low,27,1.38
ppo,queue-AE-4d,s123,low,28,3.02
ppo,queue-AE-4d,s123,low,29,2.02
ppo,queue-AE-4d,s123,low,30,1.8
ppo,queue-AE-4d,s123,low,31,1.8
ppo,queue-AE-4d,s123,low,32,1.62
ppo,queue-AE-4d,s123,low,33,1.16
ppo,queue-AE-4d,s123,low,34,2.13
ppo,queue-AE-4d,s123,low,35,1.89
ppo,queue-AE-4d,s123,low,36,1.89
ppo,queue-AE-4d,s123,low,37,1.62
ppo,queue-AE-4d,s123,low,38,1.71
ppo,queue-AE-4d,s123,low,39,1.51
ppo,queue-AE-4d,s123,low,40,1.2
ppo,queue-AE-4d,s123,low,41,1.8
ppo,queue-AE-4d,s123,low,42,1.76
ppo,queue-AE-4d,s123,low,43,1.69
ppo,queue-AE-4d,s123,low,44,1.47
ppo,queue-AE-4d,s123,low,45,1.6
ppo,queue-AE-19d,s777,high,1,6.07
ppo,queue-AE-19d,s777,high,2,11.76
ppo,queue-AE-19d,s777,high,3,20.49
ppo,queue-AE-19d,s777,high,4,30.36
ppo,queue-AE-19d,s777,high,5,23.89
ppo,queue-AE-19d,s777,high,6,33.18
ppo,queue-AE-19d,s777,high,7,36.11
ppo,queue-AE-19d,s777,high,8,47.09
ppo,queue-AE-19d,s777,high,9,50.91
ppo,queue-AE-19d,s777,high,10,60.6
ppo,queue-AE-19d,s777,high,11,64.29
ppo,queue-AE-19d,s777,high,12,74.64
ppo,queue-AE-19d,s777,high,13,77.89
ppo,queue-AE-19d,s777,high,14,98.91
ppo,queue-AE-19d,s777,high,15,112.62
ppo,queue-AE-19d,s777,high,16,155.38
ppo,queue-AE-19d,s777,high,17,197.6
ppo,queue-AE-19d,s777,high,18,230.49
ppo,queue-AE-19d,s777,high,19,272.8
ppo,queue-AE-19d,s777,high,20,310.36
ppo,queue-AE-19d,s777,high,21,350.4
ppo,queue-AE-19d,s777,high,22,386.93
ppo,queue-AE-19d,s777,high,23,421.22
ppo,queue-AE-19d,s777,high,24,451.04
ppo,queue-AE-19d,s777,high,25,480.84
ppo,queue-AE-19d,s777,high,26,502.27
ppo,queue-AE-19d,s777,high,27,518.87
ppo,queue-AE-19d,s777,high,28,531.84
ppo,queue-AE-19d,s777,high,29,541.13
ppo,queue-AE-19d,s777,high,30,551.31
ppo,queue-AE-19d,s777,high,31,560.62
ppo,queue-AE-19d,s777,high,32,568.13
ppo,queue-AE-19d,s777,high,33,579.24
ppo,queue-AE-19d,s777,high,34,586.13
ppo,queue-AE-19d,s777,high,35,588.56
ppo,queue-AE-19d,s777,high,36,592.2
ppo,queue-AE-19d,s777,high,37,591.6
ppo,queue-AE-19d,s777,high,38,593.16
ppo,queue-AE-19d,s777,high,39,591.71
ppo,queue-AE-19d,s777,high,40,592.82
ppo,queue-AE-19d,s777,high,41,591.07
ppo,queue-AE-19d,s777,high,42,591.11
ppo,queue-AE-19d,s777,high,43,591.6
ppo,queue-AE-19d,s777,high,44,591.24
ppo,queue-AE-19d,s777,high,45,593.5
ppo,queue-AE-4d,s42,medium,1,2.91
ppo,queue-AE-4d,s42,medium,2,4.33
ppo,queue-AE-4d,s42,medium,3,4.47
ppo,queue-AE-4d,s42,medium,4,4.47
ppo,queue-AE-4d,s42,medium,5,4.11
ppo,queue-AE-4d,s42,medium,6,4.73
ppo,queue-AE-4d,s42,medium,7,6.69
ppo,queue-AE-4d,s42,medium,8,7.13
ppo,queue-AE-4d,s42,medium,9,5.64
ppo,queue-AE-4d,s42,medium,10,5.24
ppo,queue-AE-4d,s42,medium,11,5.31
ppo,queue-AE-4d,s42,medium,12,4.6
ppo,queue-AE-4d,s42,medium,13,4.56
ppo,queue-AE-4d,s42,medium,14,6.24
ppo,queue-AE-4d,s42,medium,15,5.07
ppo,queue-AE-4d,s42,medium,16,5.69
ppo,queue-AE-4d,s42,medium,17,5.31
ppo,queue-AE-4d,s42,medium,18,5.58
ppo,queue-AE-4d,s42,medium,19,5.09
ppo,queue-AE-4d,s42,medium,20,5.53
ppo,queue-AE-4d,s42,medium,21,5.73
ppo,queue-AE-4d,s42,medium,22,5.51
ppo,queue-AE-4d,s42,medium,23,4.4
ppo,queue-AE-4d,s42,medium,24,4.67
ppo,queue-AE-4d,s42,medium,25,5.29
ppo,queue-AE-4d,s42,medium,26,6.98
ppo,queue-AE-4d,s42,medium,27,5.87
ppo,queue-AE-4d,s42,medium,28,4.0
ppo,queue-AE-4d,s42,medium,29,4.38
ppo,queue-AE-4d,s42,medium,30,4.96
ppo,queue-AE-4d,s42,medium,31,4.53
ppo,queue-AE-4d,s42,medium,32,7.6
ppo,queue-AE-4d,s42,medium,33,5.51
ppo,queue-AE-4d,s42,medium,34,4.04
ppo,queue-AE-4d,s42,medium,35,5.98
ppo,queue-AE-4d,s42,medium,36,5.18
ppo,queue-AE-4d,s42,medium,37,4.0
ppo,queue-AE-4d,s42,medium,38,4.8
ppo,queue-AE-4d,s42,medium,39,4.8
ppo,queue-AE-4d,s42,medium,40,4.53
ppo,queue-AE-4d,s42,medium,41,3.0
ppo,queue-AE-4d,s42,medium,42,4.47
ppo,queue-AE-4d,s42,medium,43,4.47
